"","chr","new_wind","bkpt_in_window_blood","bkpt_in_window_bone","bkpt_in_window_brain","bkpt_in_window_breast","bkpt_in_window_liver","bkpt_in_window_ovary","bkpt_in_window_pancreatic","bkpt_in_window_prostate","bkpt_in_window_skin","bkpt_in_window_uterus","from","to","density_blood","density_bone","density_brain","density_breast","density_liver","density_ovary","density_pancreatic","density_prostate","density_skin","density_uterus","prod_density_blood","prod_density_brain","prod_density_bone","prod_density_uterus","prod_density_liver","prod_density_prostate","prod_density_skin","prod_density_ovary","prod_density_pancreatic","prod_density_breast","overall_density","blood_bkpt_hotspot_0.5","bone_bkpt_hotspot_0.5","brain_bkpt_hotspot_0.5","breast_bkpt_hotspot_0.5","liver_bkpt_hotspot_0.5","ovary_bkpt_hotspot_0.5","pancreatic_bkpt_hotspot_0.5","prostate_bkpt_hotspot_0.5","skin_bkpt_hotspot_0.5","uterus_bkpt_hotspot_0.5","overall_density_bkpt_hotspot_0.5","blood_bkpt_hotspot_1","bone_bkpt_hotspot_1","brain_bkpt_hotspot_1","breast_bkpt_hotspot_1","liver_bkpt_hotspot_1","ovary_bkpt_hotspot_1","pancreatic_bkpt_hotspot_1","prostate_bkpt_hotspot_1","skin_bkpt_hotspot_1","uterus_bkpt_hotspot_1","overall_density_bkpt_hotspot_1"
"1528","2",233,2,0,0,48,3,19,48,13,15,2,2.32e+08,2.33e+08,0.000859845227858985,0,0,0.000250136793558978,0.000134462821029985,0.000265389074350844,0.000559916945653061,0.000271166642331199,0.00027397760689693,0.000294898260100265,0.000122453912375822,0,0,3.87951791134076e-05,1.63124303514503e-05,4.67789801849662e-05,9.86081365189074e-06,9.83989897143218e-06,2.93595916274798e-05,6.50759234871868e-05,0.000338476729763636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1529","2",234,0,4,2,49,4,18,39,12,5,0,2.33e+08,2.34e+08,0,0.00157109190887667,0.00128122998078155,0.000255347976758123,0.000179283761373314,0.000251421228332379,0.000454932518343112,0.000250307669844183,9.13258689656432e-05,0,0,5.08834742600181e-05,1.07241768524005e-05,0,2.17499071352671e-05,4.3180597093815e-05,3.28693788396358e-06,9.32200955188312e-06,2.38546681973273e-05,6.64316718931699e-05,0.000229433442867844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1530","2",235,1,2,0,33,11,27,41,7,10,2,2.34e+08,2.35e+08,0.000429922613929493,0.000785545954438335,0,0.000171969045571797,0.000493030343776612,0.000377131842498568,0.000478262391078657,0.000146012807409107,0.000182651737931286,0.000294898260100265,6.1226956187911e-05,0,5.36208842620024e-06,3.87951791134076e-05,5.98122446219845e-05,2.51886816380587e-05,6.57387576792716e-06,1.39830143278247e-05,2.5077984515139e-05,4.47396973974409e-05,0.000280759721995894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1531","2",236,0,2,0,39,4,22,17,9,6,0,2.35e+08,2.36e+08,0,0.000785545954438335,0,0.000203236144766669,0.000179283761373314,0.000307292612406241,0.000198303918252126,0.000187730752383138,0.000109591042758772,0,0,0,5.36208842620024e-06,0,2.17499071352671e-05,3.23854478203612e-05,3.9443254607563e-06,1.13935672300794e-05,1.03981887013991e-05,5.28741878333393e-05,0.000138107712607403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1532","2",237,1,2,0,33,7,26,24,14,12,4,2.36e+08,2.37e+08,0.000429922613929493,0.000785545954438335,0,0.000171969045571797,0.000313746582403299,0.000363163996480103,0.000279958472826531,0.000292025614818214,0.000219182085517544,0.000589796520200531,6.1226956187911e-05,0,5.36208842620024e-06,7.75903582268151e-05,3.80623374867174e-05,5.03773632761175e-05,7.88865092151259e-06,1.34651249082756e-05,1.46797958137399e-05,4.47396973974409e-05,0.00031339237264473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1533","2",238,0,0,0,36,4,8,13,10,8,3,2.37e+08,2.38e+08,0,0,0,0.000187602595169233,0.000179283761373314,0.000111742768147724,0.000151644172781037,0.000208589724870153,0.000146121390345029,0.000442347390150398,0,0,0,5.81927686701113e-05,2.17499071352671e-05,3.59838309115125e-05,5.25910061434173e-06,4.1431153563925e-06,7.95155606577578e-06,4.88069426153901e-05,0.000182087221368791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1534","2",239,3,1,0,42,5,27,25,3,11,0,2.38e+08,2.39e+08,0.00128976784178848,0.000392772977219167,0,0.000218869694364105,0.000224104701716642,0.000377131842498568,0.000291623409194303,6.25769174610459e-05,0.000200916911724415,0,0.000183680868563733,0,2.68104421310012e-06,0,2.71873839190839e-05,1.07951492734537e-05,7.23126334471987e-06,1.39830143278247e-05,1.52914539726457e-05,5.69414330512884e-05,0.000317791610665849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1535","2",240,0,0,0,49,11,21,25,17,6,4,2.39e+08,2.4e+08,0,0,0,0.000255347976758123,0.000493030343776612,0.000293324766387775,0.000291623409194303,0.00035460253227926,0.000109591042758772,0.000589796520200531,0,0,0,7.75903582268151e-05,5.98122446219845e-05,6.11725125495712e-05,3.9443254607563e-06,1.08756778105303e-05,1.52914539726457e-05,6.64316718931699e-05,0.000295118244535473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1536","2",241,0,0,0,37,13,34,34,6,14,0,2.4e+08,2.41e+08,0,0,0,0.000192813778368379,0.000582672224463269,0.000474906764627827,0.000396607836504252,0.000125153834922092,0.000255712433103801,0,0,0,0,0,7.0687198189618e-05,2.15902985469075e-05,9.20342607509802e-06,1.76082402646681e-05,2.07963774027982e-05,5.01626910213732e-05,0.000190048231500463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1537","2",242,0,0,0,48,17,19,27,17,2,6,2.41e+08,2.42e+08,0,0,0,0.000250136793558978,0.000761955985836583,0.000265389074350844,0.000314953281929847,0.00035460253227926,3.65303475862573e-05,0.000884694780300796,0,0,0,0.000116385537340223,9.24371053248851e-05,6.11725125495712e-05,1.31477515358543e-06,9.83989897143218e-06,1.65147702904574e-05,6.50759234871868e-05,0.000362740523117341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1538","2",243,0,0,0,53,3,9,25,23,18,0,2.42e+08,2.43e+08,0,0,0,0.000276192709554704,0.000134462821029985,0.000125710614166189,0.000291623409194303,0.000479756367201352,0.000328773128276316,0,0,0,0,0,1.63124303514503e-05,8.27628110964787e-05,1.18329763822689e-05,4.66100477594156e-06,1.52914539726457e-05,7.18546655171021e-05,0.000202715342095887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1539","2",244,0,0,0,9,0,4,1,0,2,0,2.43e+08,243199373,0,0,0,4.69006487923083e-05,0,5.5871384073862e-05,1.16649363677721e-05,0,3.65303475862573e-05,0,0,0,0,0,0,0,1.31477515358543e-06,2.07155767819625e-06,6.11658158905829e-07,1.22017356538475e-05,1.6199726644535e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1540","20",1,0,0,0,55,0,34,25,11,32,0,0,1e+06,0,0,0,0.000286615075952995,0,0.000474906764627827,0.000291623409194303,0.000229448697357168,0.000584485561380117,0,0,0,0,0,0,3.95822140026637e-05,2.10364024573669e-05,1.76082402646681e-05,1.52914539726457e-05,7.45661623290682e-05,0.000168084473026413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1541","20",2,0,0,0,49,2,19,32,0,36,0,1e+06,2e+06,0,0,0,0.000255347976758123,8.96418806866568e-05,0.000265389074350844,0.000373277963768708,0,0.000657546256552631,0,0,0,0,0,1.08749535676335e-05,0,2.36659527645378e-05,9.83989897143218e-06,1.95730610849865e-05,6.64316718931699e-05,0.00013038553828176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1542","20",3,0,10,0,35,11,36,23,6,44,0,2e+06,3e+06,0,0.00392772977219167,0,0.000182391411970088,0.000493030343776612,0.000502842456664758,0.000268293536458759,0.000125153834922092,0.00080366764689766,0,0,0,2.68104421310012e-05,0,5.98122446219845e-05,2.15902985469075e-05,2.89250533788795e-05,1.86440191037662e-05,1.40681376548341e-05,4.7451194209407e-05,0.00021730138964678,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1543","20",4,2,0,0,59,4,50,16,1,34,0,3e+06,4e+06,0.000859845227858985,0,0,0.000307459808749577,0.000179283761373314,0.000698392300923275,0.000186638981884354,2.08589724870153e-05,0.000621015908966374,0,0.000122453912375822,0,0,0,2.17499071352671e-05,3.59838309115125e-06,2.23511776109523e-05,2.58944709774531e-05,9.78653054249326e-06,7.99891559530004e-05,0.000285823537686139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1544","20",5,1,0,0,51,2,29,7,7,36,5,4e+06,5e+06,0.000429922613929493,0,0,0.000265770343156414,8.96418806866568e-05,0.000405067534535499,8.16545545744048e-05,0.000146012807409107,0.000657546256552631,0.000737245650250664,6.1226956187911e-05,0,0,9.69879477835189e-05,1.08749535676335e-05,2.51886816380587e-05,2.36659527645378e-05,1.50187931669228e-05,4.2816071123408e-06,6.9143168705136e-05,0.00030638806092606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1545","20",6,1,0,0,34,5,21,34,4,14,0,5e+06,6e+06,0.000429922613929493,0,0,0.000177180228770942,0.000224104701716642,0.000293324766387775,0.000396607836504252,8.34358899480612e-05,0.000255712433103801,0,6.1226956187911e-05,0,0,0,2.71873839190839e-05,1.4393532364605e-05,9.20342607509802e-06,1.08756778105303e-05,2.07963774027982e-05,4.6095445803424e-05,0.00018977879956345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1546","20",7,0,0,0,47,11,50,28,11,19,0,6e+06,7e+06,0,0,0,0.000244925610359832,0.000493030343776612,0.000698392300923275,0.000326618218297619,0.000229448697357168,0.000347038302069444,0,0,0,0,0,5.98122446219845e-05,3.95822140026637e-05,1.24903639590616e-05,2.58944709774531e-05,1.71264284493632e-05,6.37201750812037e-05,0.00021862589709173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1547","20",8,0,0,0,50,4,19,32,15,29,2,7e+06,8e+06,0,0,0,0.000260559159957268,0.000179283761373314,0.000265389074350844,0.000373277963768708,0.000312884587305229,0.000529690040000731,0.000294898260100265,0,0,0,3.87951791134076e-05,2.17499071352671e-05,5.39757463672687e-05,1.90642397269888e-05,9.83989897143218e-06,1.95730610849865e-05,6.77874202991529e-05,0.000230785452698504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1548","20",9,0,0,0,64,4,15,43,18,20,0,8e+06,9e+06,0,0,0,0.000333515724745303,0.000179283761373314,0.000209517690276982,0.000501592263814201,0.000375461504766275,0.000365303475862573,0,0,0,0,0,2.17499071352671e-05,6.47708956407225e-05,1.31477515358543e-05,7.76834129323593e-06,2.63013008329506e-05,8.67678979829157e-05,0.000220506094420946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1549","20",10,1,0,0,43,7,21,40,14,35,0,9e+06,1e+07,0.000429922613929493,0,0,0.000224080877563251,0.000313746582403299,0.000293324766387775,0.000466597454710885,0.000292025614818214,0.000639281082759502,0,6.1226956187911e-05,0,0,0,3.80623374867174e-05,5.03773632761175e-05,2.30085651877451e-05,1.08756778105303e-05,2.44663263562332e-05,5.82971814572715e-05,0.000266314407762526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1550","20",11,0,0,0,53,1,37,31,5,17,0,1e+07,1.1e+07,0,0,0,0.000276192709554704,4.48209403433284e-05,0.000516810302683223,0.000361613027400936,0.000104294862435076,0.000310507954483187,0,0,0,0,0,5.43747678381677e-06,1.79919154557562e-05,1.11755888054762e-05,1.91619085233153e-05,1.89614029260807e-05,7.18546655171021e-05,0.000144582958011547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1551","20",12,0,0,0,34,1,25,39,12,27,0,1.1e+07,1.2e+07,0,0,0,0.000177180228770942,4.48209403433284e-05,0.000349196150461637,0.000454932518343112,0.000250307669844183,0.000493159692414473,0,0,0,0,0,5.43747678381677e-06,4.3180597093815e-05,1.77494645734033e-05,1.29472354887266e-05,2.38546681973273e-05,4.6095445803424e-05,0.000149264887940513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1552","20",13,2,0,0,50,1,17,44,8,19,0,1.2e+07,1.3e+07,0.000859845227858985,0,0,0.000260559159957268,4.48209403433284e-05,0.000237453382313913,0.000513257200181973,0.000166871779896122,0.000347038302069444,0,0.000122453912375822,0,0,0,5.43747678381677e-06,2.878706472921e-05,1.24903639590616e-05,8.80412013233406e-06,2.69129589918565e-05,6.77874202991529e-05,0.000272673317271254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1553","20",14,1,0,0,72,10,20,41,12,29,0,1.3e+07,1.4e+07,0.000429922613929493,0,0,0.000375205190338466,0.000448209403433284,0.00027935692036931,0.000478262391078657,0.000250307669844183,0.000529690040000731,0,6.1226956187911e-05,0,0,0,5.43747678381677e-05,4.3180597093815e-05,1.90642397269888e-05,1.03577883909812e-05,2.5077984515139e-05,9.76138852307802e-05,0.000310896218983783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1554","20",15,3,1,0,138,44,62,207,31,20,12,1.4e+07,1.5e+07,0.00128976784178848,0.000392772977219167,0,0.000719143281482061,0.00197212137510645,0.000866006453144861,0.00241464182812883,0.000646628147097474,0.000365303475862573,0.00176938956060159,0.000183680868563733,0,2.68104421310012e-06,0.000232771074680445,0.000239248978487938,0.000111549875825689,1.31477515358543e-05,3.21091440120418e-05,0.000126613238893507,0.000187093280025662,0.00112889525623797,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
"1555","20",16,0,0,0,161,39,48,162,20,23,18,1.5e+07,1.6e+07,0,0,0,0.000839000495062404,0.00174801667338981,0.000670456608886344,0.00188971969157908,0.000417179449740306,0.000420098997241959,0.00265408434090239,0,0,0,0.000349156612020668,0.000212061594568854,7.1967661823025e-05,1.51199142662325e-05,2.4858692138355e-05,9.90886217427443e-05,0.000218275493363272,0.000990528589923151,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
"1556","20",17,1,0,0,49,3,21,23,18,13,0,1.6e+07,1.7e+07,0.000429922613929493,0,0,0.000255347976758123,0.000134462821029985,0.000293324766387775,0.000268293536458759,0.000375461504766275,0.000237447259310672,0,6.1226956187911e-05,0,0,0,1.63124303514503e-05,6.47708956407225e-05,8.54603849830531e-06,1.08756778105303e-05,1.40681376548341e-05,6.64316718931699e-05,0.000242231808036923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1557","20",18,0,0,0,69,16,42,27,7,16,0,1.7e+07,1.8e+07,0,0,0,0.00035957164074103,0.000717135045493254,0.000586649532775551,0.000314953281929847,0.000146012807409107,0.000292242780690058,0,0,0,0,0,8.69996285410684e-05,2.51886816380587e-05,1.05182012286835e-05,2.17513556210606e-05,1.65147702904574e-05,9.3546640012831e-05,0.00025451927733216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1558","20",19,0,0,0,74,6,41,32,9,16,0,1.8e+07,1.9e+07,0,0,0,0.000385627556736757,0.00026892564205997,0.000572681686757085,0.000373277963768708,0.000187730752383138,0.000292242780690058,0,0,0,0,0,3.26248607029006e-05,3.23854478203612e-05,1.05182012286835e-05,2.12334662015115e-05,1.95730610849865e-05,0.000100325382042746,0.00021666041908119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1559","20",20,0,0,0,89,3,35,29,5,24,0,1.9e+07,2e+07,0,0,0,0.000463795304723938,0.000134462821029985,0.000488874610646292,0.000338283154665391,0.000104294862435076,0.000438364171035087,0,0,0,0,0,1.63124303514503e-05,1.79919154557562e-05,1.57773018430252e-05,1.81261296842172e-05,1.7738086608269e-05,0.000120661608132492,0.00020660747207521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1560","20",21,4,1,0,98,8,50,46,12,4,4,2e+07,2.1e+07,0.00171969045571797,0.000392772977219167,0,0.000510695953516246,0.000358567522746627,0.000698392300923275,0.000536587072917517,0.000250307669844183,7.30606951725146e-05,0.000589796520200531,0.000244907824751644,0,2.68104421310012e-06,7.75903582268151e-05,4.34998142705342e-05,4.3180597093815e-05,2.62955030717086e-06,2.58944709774531e-05,2.81362753096681e-05,0.00013286334378634,0.00060138327893654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1561","20",22,0,0,0,47,4,36,41,7,3,7,2.1e+07,2.2e+07,0,0,0,0.000244925610359832,0.000179283761373314,0.000502842456664758,0.000478262391078657,0.000146012807409107,5.47955213793859e-05,0.00103214391035093,0,0,0,0.000135783126896926,2.17499071352671e-05,2.51886816380587e-05,1.97216273037815e-06,1.86440191037662e-05,2.5077984515139e-05,6.37201750812037e-05,0.000292136057100739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1562","20",23,0,0,0,38,8,42,51,5,17,0,2.2e+07,2.3e+07,0,0,0,0.000198024961567524,0.000358567522746627,0.000586649532775551,0.000594911754756378,0.000104294862435076,0.000310507954483187,0,0,0,0,0,4.34998142705342e-05,1.79919154557562e-05,1.11755888054762e-05,2.17513556210606e-05,3.11945661041973e-05,5.15184394273562e-05,0.000177131679684381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1563","20",24,0,2,0,57,3,60,59,5,22,11,2.3e+07,2.4e+07,0,0.000785545954438335,0,0.000297037442351286,0.000134462821029985,0.00083807076110793,0.000688231245698555,0.000104294862435076,0.00040183382344883,0.00162194043055146,0,0,5.36208842620024e-06,0.000213373485123742,1.63124303514503e-05,1.79919154557562e-05,1.44625266894397e-05,3.10733651729437e-05,3.60878313754439e-05,7.72776591410343e-05,0.00041194130173601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1564","20",25,2,0,0,62,3,32,38,4,20,3,2.4e+07,2.5e+07,0.000859845227858985,0,0,0.000323093358347013,0.000134462821029985,0.000446971072590896,0.00044326758197534,8.34358899480612e-05,0.000365303475862573,0.000442347390150398,0.000122453912375822,0,0,5.81927686701113e-05,1.63124303514503e-05,1.4393532364605e-05,1.31477515358543e-05,1.657246142557e-05,2.32430100384215e-05,8.40564011709496e-05,0.000348372267932784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1565","20",26,0,1,0,66,1,34,36,12,12,0,2.5e+07,2.6e+07,0,0.000392772977219167,0,0.000343938091143594,4.48209403433284e-05,0.000474906764627827,0.000419937709239796,0.000250307669844183,0.000219182085517544,0,0,0,2.68104421310012e-06,0,5.43747678381677e-06,4.3180597093815e-05,7.88865092151259e-06,1.76082402646681e-05,2.20196937206098e-05,8.94793947948818e-05,0.000188295097792404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1566","20",27,2,0,5,13,0,7,21,4,9,1,2.6e+07,2.7e+07,0.000859845227858985,0,0.00320307495195388,6.77453815888898e-05,0,9.77749221292585e-05,0.000244963663723214,8.34358899480612e-05,0.000164386564138158,0.000147449130050133,0.000122453912375822,0.000127208685650045,0,1.93975895567038e-05,0,1.4393532364605e-05,5.91648819113444e-06,3.62522593684343e-06,1.28448213370224e-05,1.76247292777798e-05,0.000323464984689956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567","20",28,0,0,0,0,0,0,0,0,0,0,2.7e+07,2.8e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1568","20",29,0,0,0,0,0,0,0,0,0,0,2.8e+07,2.9e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1569","20",30,0,4,2,18,0,17,44,28,18,0,2.9e+07,3e+07,0,0.00157109190887667,0.00128122998078155,9.38012975846166e-05,0,0.000237453382313913,0.000513257200181973,0.000584051229636428,0.000328773128276316,0,0,5.08834742600181e-05,1.07241768524005e-05,0,0,0.000100754726552235,1.18329763822689e-05,8.80412013233406e-06,2.69129589918565e-05,2.44034713076951e-05,0.000234315904478808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1570","20",31,1,0,0,98,4,63,49,14,17,8,3e+07,3.1e+07,0.000429922613929493,0,0,0.000510695953516246,0.000179283761373314,0.000879974299163326,0.000571581882020834,0.000292025614818214,0.000310507954483187,0.00117959304040106,6.1226956187911e-05,0,0,0.00015518071645363,2.17499071352671e-05,5.03773632761175e-05,1.11755888054762e-05,3.26270334315909e-05,2.99712497863856e-05,0.00013286334378634,0.000495172158862718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1571","20",32,0,0,1,67,0,38,18,7,22,0,3.1e+07,3.2e+07,0,0,0.000640614990390775,0.00034914927434274,0,0.000530778148701689,0.000209968854619898,0.000146012807409107,0.00040183382344883,0,0,2.5441737130009e-05,0,0,0,2.51886816380587e-05,1.44625266894397e-05,1.96797979428644e-05,1.10098468603049e-05,9.08351432008649e-05,0.000186617733461542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1572","20",33,0,0,0,63,8,74,32,7,16,9,3.2e+07,3.3e+07,0,0,0,0.000328304541546158,0.000358567522746627,0.00103362060536645,0.000373277963768708,0.000146012807409107,0.000292242780690058,0.00132704217045119,0,0,0,0.000174578306010334,4.34998142705342e-05,2.51886816380587e-05,1.05182012286835e-05,3.83238170466306e-05,1.95730610849865e-05,8.54121495769327e-05,0.00039709403085616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1573","20",34,0,0,2,97,7,41,44,57,13,0,3.3e+07,3.4e+07,0,0,0.00128122998078155,0.000505484770317101,0.000313746582403299,0.000572681686757085,0.000513257200181973,0.00118896143175987,0.000237447259310672,0,0,5.08834742600181e-05,0,0,3.80623374867174e-05,0.000205107836195621,8.54603849830531e-06,2.12334662015115e-05,2.69129589918565e-05,0.000131507595380357,0.000482253707014387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1574","20",35,4,2,0,125,5,39,18,30,16,0,3.4e+07,3.5e+07,0.00171969045571797,0.000785545954438335,0,0.000651397899893171,0.000224104701716642,0.000544745994720154,0.000209968854619898,0.000625769174610459,0.000292242780690058,0,0.000244907824751644,0,5.36208842620024e-06,0,2.71873839190839e-05,0.000107951492734537,1.05182012286835e-05,2.01976873624134e-05,1.10098468603049e-05,0.000169468550747882,0.00059660307603075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1575","20",36,0,0,1,130,5,65,31,5,14,5,3.5e+07,3.6e+07,0,0,0.000640614990390775,0.000677453815888898,0.000224104701716642,0.000907909991200257,0.000361613027400936,0.000104294862435076,0.000255712433103801,0.000737245650250664,0,2.5441737130009e-05,0,9.69879477835189e-05,2.71873839190839e-05,1.79919154557562e-05,9.20342607509802e-06,3.3662812270689e-05,1.89614029260807e-05,0.000176247292777798,0.000405683918338033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1576","20",37,0,1,0,103,9,60,26,3,5,9,3.6e+07,3.7e+07,0,0.000392772977219167,0,0.000536751869511973,0.000403388463089956,0.00083807076110793,0.000303288345562075,6.25769174610459e-05,9.13258689656432e-05,0.00132704217045119,0,0,2.68104421310012e-06,0.000174578306010334,4.89372910543509e-05,1.07951492734537e-05,3.28693788396358e-06,3.10733651729437e-05,1.59031121315516e-05,0.000139642085816255,0.000426897291555953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1577","20",38,0,1,1,63,6,27,32,13,33,5,3.7e+07,3.8e+07,0,0.000392772977219167,0.000640614990390775,0.000328304541546158,0.00026892564205997,0.000377131842498568,0.000373277963768708,0.000271166642331199,0.000602750735173245,0.000737245650250664,0,2.5441737130009e-05,2.68104421310012e-06,9.69879477835189e-05,3.26248607029006e-05,4.67789801849662e-05,2.16937900341596e-05,1.39830143278247e-05,1.95730610849865e-05,8.54121495769327e-05,0.000345176585038398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1578","20",39,2,0,1,119,2,20,32,3,12,1,3.8e+07,3.9e+07,0.000859845227858985,0,0.000640614990390775,0.000620130800698299,8.96418806866568e-05,0.00027935692036931,0.000373277963768708,6.25769174610459e-05,0.000219182085517544,0.000147449130050133,0.000122453912375822,2.5441737130009e-05,0,1.93975895567038e-05,1.08749535676335e-05,1.07951492734537e-05,7.88865092151259e-06,1.03577883909812e-05,1.95730610849865e-05,0.000161334060311984,0.000388116902613086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1579","20",40,0,0,0,79,2,38,29,0,37,0,3.9e+07,4e+07,0,0,0,0.000411683472732484,8.96418806866568e-05,0.000530778148701689,0.000338283154665391,0,0.00067581143034576,0,0,0,0,0,1.08749535676335e-05,0,2.43233403413305e-05,1.96797979428644e-05,1.7738086608269e-05,0.000107104124072662,0.000179720302532759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1580","20",41,0,0,0,94,5,31,24,24,23,1,4e+07,4.1e+07,0,0,0,0.000489851220719664,0.000224104701716642,0.00043300322657243,0.000279958472826531,0.000500615339688367,0.000420098997241959,0.000147449130050133,0,0,0,1.93975895567038e-05,2.71873839190839e-05,8.636119418763e-05,1.51199142662325e-05,1.60545720060209e-05,1.46797958137399e-05,0.000127440350162407,0.000306240799911818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
