"chr","new_wind","count_sl_15_30","count_sl_16_50","count_sl_6_15","length_sl_15_30","length_sl_16_50","length_sl_6_15","from","to","coverage_sl_15_30","coverage_sl_16_50","coverage_sl_6_15"
"8",124,8451,260,17727,467318,11281,503109,123000000,124000000,0.467318,0.011281,0.503109
"8",125,8383,248,17743,470466,12198,507568,124000000,125000000,0.470466,0.012198,0.507568
"8",126,8333,224,17833,455651,10242,501935,125000000,126000000,0.455651,0.010242,0.501935
"8",127,8417,256,17818,468087,10882,502383,126000000,127000000,0.468087,0.010882,0.502383
"8",128,8307,262,17664,468399,11463,508470,127000000,128000000,0.468399,0.011463,0.50847
"8",129,8345,258,17786,459664,11267,500329,128000000,129000000,0.459664,0.011267,0.500329
"8",130,8328,238,17719,467094,9730,504967,129000000,130000000,0.467094,0.00973,0.504967
"8",131,8334,283,17682,472390,13649,510490,130000000,131000000,0.47239,0.013649,0.51049
"8",132,8340,265,17824,460048,11573,497532,131000000,132000000,0.460048,0.011573,0.497532
"8",133,8267,273,17580,472443,13439,510320,132000000,133000000,0.472443,0.013439,0.51032
"8",134,8403,246,17682,462409,10106,502201,133000000,134000000,0.462409,0.010106,0.502201
"8",135,8290,239,17683,447709,10486,497375,134000000,135000000,0.447709,0.010486,0.497375
"8",136,8316,233,17740,455006,9608,500641,135000000,136000000,0.455006,0.009608,0.500641
"8",137,8277,205,17797,454173,9028,499092,136000000,137000000,0.454173,0.009028,0.499092
"8",138,8420,313,17617,483976,13893,516397,137000000,138000000,0.483976,0.013893,0.516397
"8",139,8378,344,17523,491371,19525,517866,138000000,139000000,0.491371,0.019525,0.517866
"8",140,8319,260,17625,458473,11057,496605,139000000,140000000,0.458473,0.011057,0.496605
"8",141,8333,245,17586,460690,10073,502803,140000000,141000000,0.46069,0.010073,0.502803
"8",142,8291,215,17773,460892,8733,501674,141000000,142000000,0.460892,0.008733,0.501674
"8",143,7943,179,16599,445501,6883,479444,142000000,143000000,0.445501,0.006883,0.479444
"8",144,8096,170,16923,470383,6619,501051,143000000,144000000,0.470383,0.006619,0.501051
"8",145,8159,213,17377,479038,9504,514756,144000000,145000000,0.479038,0.009504,0.514756
"8",146,7469,209,15894,448364,8286,469642,145000000,146000000,0.448364,0.008286,0.469642
"8",147,2443,51,5395,131597,2074,150722,146000000,146364022,0.131597,0.002074,0.150722
"9",1,8264,286,17588,466945,11651,500565,0,1000000,0.466945,0.011651,0.500565
"9",2,8279,257,17540,464214,12025,503970,1000000,2000000,0.464214,0.012025,0.50397
"9",3,8457,240,17726,466006,10801,507971,2000000,3000000,0.466006,0.010801,0.507971
"9",4,8401,277,17734,491661,14308,522660,3000000,4000000,0.491661,0.014308,0.52266
"9",5,8360,262,17734,461024,10948,503308,4000000,5000000,0.461024,0.010948,0.503308
"9",6,8256,290,17550,473716,12408,511317,5000000,6000000,0.473716,0.012408,0.511317
"9",7,8345,273,17715,469867,11969,508569,6000000,7000000,0.469867,0.011969,0.508569
"9",8,8327,263,17688,465484,11356,507174,7000000,8000000,0.465484,0.011356,0.507174
"9",9,8457,311,17831,492535,13200,521464,8000000,9000000,0.492535,0.0132,0.521464
"9",10,8546,383,17742,538670,16380,551229,9000000,10000000,0.53867,0.01638,0.551229
"9",11,8494,391,17577,529755,16632,550148,10000000,11000000,0.529755,0.016632,0.550148
"9",12,8390,402,17670,526129,17667,549734,11000000,12000000,0.526129,0.017667,0.549734
"9",13,8368,358,17686,512317,15911,536714,12000000,13000000,0.512317,0.015911,0.536714
"9",14,8486,274,17807,492308,11681,523997,13000000,14000000,0.492308,0.011681,0.523997
"9",15,8422,335,17652,489901,13728,521271,14000000,15000000,0.489901,0.013728,0.521271
"9",16,8367,299,17715,481014,12547,515893,15000000,16000000,0.481014,0.012547,0.515893
"9",17,8510,240,17785,472566,9954,508931,16000000,17000000,0.472566,0.009954,0.508931
"9",18,8273,286,17612,475820,12008,515589,17000000,18000000,0.47582,0.012008,0.515589
"9",19,8422,279,17637,481078,11982,514251,18000000,19000000,0.481078,0.011982,0.514251
"9",20,8402,269,17820,473574,11647,510260,19000000,20000000,0.473574,0.011647,0.51026
"9",21,8469,311,17690,487746,12851,519994,20000000,21000000,0.487746,0.012851,0.519994
"9",22,8226,307,17477,481232,13293,519021,21000000,22000000,0.481232,0.013293,0.519021
"9",23,8427,336,17667,500166,14804,526750,22000000,23000000,0.500166,0.014804,0.52675
"9",24,8404,291,17699,490503,13067,525236,23000000,24000000,0.490503,0.013067,0.525236
"9",25,8480,341,17507,512117,14618,531226,24000000,25000000,0.512117,0.014618,0.531226
"9",26,8319,355,17441,511783,17760,538334,25000000,26000000,0.511783,0.01776,0.538334
"9",27,8409,265,17612,490712,12433,521994,26000000,27000000,0.490712,0.012433,0.521994
"9",28,8317,278,17847,470855,11434,511099,27000000,28000000,0.470855,0.011434,0.511099
"9",29,8492,338,17701,517611,16655,535915,28000000,29000000,0.517611,0.016655,0.535915
"9",30,8412,370,17729,521838,16226,543426,29000000,30000000,0.521838,0.016226,0.543426
"9",31,8369,438,17534,534096,19669,553371,30000000,31000000,0.534096,0.019669,0.553371
"9",32,8277,326,17500,513833,16409,539808,31000000,32000000,0.513833,0.016409,0.539808
"9",33,8232,267,17471,463632,12349,507664,32000000,33000000,0.463632,0.012349,0.507664
"9",34,8411,248,17778,461461,11568,498546,33000000,34000000,0.461461,0.011568,0.498546
"9",35,8189,224,17654,443196,9057,487799,34000000,35000000,0.443196,0.009057,0.487799
"9",36,8228,241,17591,449462,10505,490264,35000000,36000000,0.449462,0.010505,0.490264
"9",37,8388,227,17835,462840,10312,501960,36000000,37000000,0.46284,0.010312,0.50196
"9",38,8447,272,17971,475287,11750,513764,37000000,38000000,0.475287,0.01175,0.513764
"9",39,8389,250,17755,464635,10444,504749,38000000,39000000,0.464635,0.010444,0.504749
"9",40,7768,242,16669,448831,9914,485633,39000000,40000000,0.448831,0.009914,0.485633
"9",41,7031,244,14649,405332,9910,428563,40000000,41000000,0.405332,0.00991,0.428563
"9",42,7589,232,16216,436704,9290,472243,41000000,42000000,0.436704,0.00929,0.472243
"9",43,7962,329,16482,485152,13861,507320,42000000,43000000,0.485152,0.013861,0.50732
"9",44,7166,268,15135,417820,11059,449183,43000000,44000000,0.41782,0.011059,0.449183
"9",45,7443,274,15841,431073,11138,464934,44000000,45000000,0.431073,0.011138,0.464934
"9",46,7137,280,14771,431073,12488,449404,45000000,46000000,0.431073,0.012488,0.449404
"9",47,7069,259,14830,419200,10782,444776,46000000,47000000,0.4192,0.010782,0.444776
"9",48,1778,70,3975,103242,2780,115921,47000000,48000000,0.103242,0.00278,0.115921
"9",49,0,0,0,0,0,0,48000000,49000000,0,0,0
"9",50,0,0,0,0,0,0,49000000,50000000,0,0,0
"9",51,0,0,0,0,0,0,50000000,51000000,0,0,0
"9",52,0,0,0,0,0,0,51000000,52000000,0,0,0
"9",53,0,0,0,0,0,0,52000000,53000000,0,0,0
"9",54,0,0,0,0,0,0,53000000,54000000,0,0,0
"9",55,0,0,0,0,0,0,54000000,55000000,0,0,0
"9",56,0,0,0,0,0,0,55000000,56000000,0,0,0
"9",57,0,0,0,0,0,0,56000000,57000000,0,0,0
"9",58,0,0,0,0,0,0,57000000,58000000,0,0,0
"9",59,0,0,0,0,0,0,58000000,59000000,0,0,0
"9",60,0,0,0,0,0,0,59000000,60000000,0,0,0
"9",61,0,0,0,0,0,0,60000000,61000000,0,0,0
"9",62,0,0,0,0,0,0,61000000,62000000,0,0,0
"9",63,0,0,0,0,0,0,62000000,63000000,0,0,0
"9",64,0,0,0,0,0,0,63000000,64000000,0,0,0
"9",65,0,0,0,0,0,0,64000000,65000000,0,0,0
"9",66,4142,151,8570,237903,6098,249180,65000000,66000000,0.237903,0.006098,0.24918
"9",67,6720,211,14224,393539,8542,424985,66000000,67000000,0.393539,0.008542,0.424985
"9",68,6146,225,12840,356793,9366,380043,67000000,68000000,0.356793,0.009366,0.380043
"9",69,4680,166,9762,281202,7315,294792,68000000,69000000,0.281202,0.007315,0.294792
"9",70,7918,311,16658,471784,13197,501881,69000000,70000000,0.471784,0.013197,0.501881
"9",71,5709,265,12099,344977,11696,368274,70000000,71000000,0.344977,0.011696,0.368274
"9",72,8506,255,17879,472629,10935,510882,71000000,72000000,0.472629,0.010935,0.510882
"9",73,8329,244,17604,472455,9764,508197,72000000,73000000,0.472455,0.009764,0.508197
"9",74,8515,301,17788,492681,13125,519773,73000000,74000000,0.492681,0.013125,0.519773
"9",75,8526,300,17917,484308,13214,514789,74000000,75000000,0.484308,0.013214,0.514789
"9",76,8399,315,17673,500526,14085,526937,75000000,76000000,0.500526,0.014085,0.526937
"9",77,8382,351,17669,517073,15901,540777,76000000,77000000,0.517073,0.015901,0.540777
"9",78,8345,309,17835,481301,14354,517310,77000000,78000000,0.481301,0.014354,0.51731
"9",79,8455,293,17838,472799,11968,511700,78000000,79000000,0.472799,0.011968,0.5117
"9",80,8420,287,17827,482158,12124,515182,79000000,80000000,0.482158,0.012124,0.515182
"9",81,8353,280,17778,470970,11389,511773,80000000,81000000,0.47097,0.011389,0.511773
"9",82,8317,296,17716,477642,14004,515003,81000000,82000000,0.477642,0.014004,0.515003
"9",83,8345,289,17683,479567,13395,516687,82000000,83000000,0.479567,0.013395,0.516687
"9",84,8316,319,17589,492023,15270,524567,83000000,84000000,0.492023,0.01527,0.524567
"9",85,8472,245,17711,474583,10805,504178,84000000,85000000,0.474583,0.010805,0.504178
"9",86,8338,276,17627,477156,12738,514509,85000000,86000000,0.477156,0.012738,0.514509
"9",87,8343,266,17796,470436,11870,512649,86000000,87000000,0.470436,0.01187,0.512649
"9",88,8431,259,17842,467835,11011,507501,87000000,88000000,0.467835,0.011011,0.507501
"9",89,8225,272,17745,474177,11312,514309,88000000,89000000,0.474177,0.011312,0.514309
"9",90,8369,283,17809,467143,11774,508327,89000000,90000000,0.467143,0.011774,0.508327
"9",91,8362,214,17520,460262,9736,495416,90000000,91000000,0.460262,0.009736,0.495416
"9",92,8198,225,17486,454378,9722,502732,91000000,92000000,0.454378,0.009722,0.502732
"9",93,6327,180,13284,351424,7252,379980,92000000,93000000,0.351424,0.007252,0.37998
"9",94,8376,232,17751,470044,10153,510783,93000000,94000000,0.470044,0.010153,0.510783
"9",95,8212,243,17616,454565,9615,498925,94000000,95000000,0.454565,0.009615,0.498925
"9",96,8394,266,17657,474430,10950,509170,95000000,96000000,0.47443,0.01095,0.50917
"9",97,8213,214,17493,459956,8892,501794,96000000,97000000,0.459956,0.008892,0.501794
"9",98,8347,240,17803,460794,10904,502936,97000000,98000000,0.460794,0.010904,0.502936
"9",99,8369,272,17743,463113,10709,504588,98000000,99000000,0.463113,0.010709,0.504588
"9",100,8422,278,17848,476360,12012,510895,99000000,100000000,0.47636,0.012012,0.510895
"9",101,8412,253,17882,465358,10918,506050,100000000,101000000,0.465358,0.010918,0.50605
"9",102,8379,229,17875,451294,9340,501036,101000000,102000000,0.451294,0.00934,0.501036
"9",103,8274,292,17685,472726,12858,512522,102000000,103000000,0.472726,0.012858,0.512522
"9",104,8154,302,17510,468806,12934,506880,103000000,104000000,0.468806,0.012934,0.50688
"9",105,8291,335,17641,488217,14751,521957,104000000,105000000,0.488217,0.014751,0.521957
"9",106,8318,397,17407,524997,20935,552874,105000000,106000000,0.524997,0.020935,0.552874
"9",107,8419,378,17516,513633,17224,537079,106000000,107000000,0.513633,0.017224,0.537079
"9",108,8600,288,17773,485264,13065,513678,107000000,108000000,0.485264,0.013065,0.513678
"9",109,8415,331,17793,480455,13530,515738,108000000,109000000,0.480455,0.01353,0.515738
"9",110,8199,251,17656,456569,12225,504081,109000000,110000000,0.456569,0.012225,0.504081
"9",111,8374,231,17894,463276,9693,504046,110000000,111000000,0.463276,0.009693,0.504046
"9",112,8397,233,17772,467677,10072,505791,111000000,112000000,0.467677,0.010072,0.505791
"9",113,8390,246,17796,458743,11015,502322,112000000,113000000,0.458743,0.011015,0.502322
"9",114,8290,337,17480,486195,18503,521574,113000000,114000000,0.486195,0.018503,0.521574
"9",115,8411,286,17842,480022,12466,514784,114000000,115000000,0.480022,0.012466,0.514784
"9",116,8352,304,17637,474007,12350,511547,115000000,116000000,0.474007,0.01235,0.511547
"9",117,8277,227,17726,450062,10454,496901,116000000,117000000,0.450062,0.010454,0.496901
"9",118,8370,243,17887,451836,10370,498366,117000000,118000000,0.451836,0.01037,0.498366
"9",119,8416,295,17801,475215,12663,512047,118000000,119000000,0.475215,0.012663,0.512047
"9",120,8341,233,17499,457093,9874,493159,119000000,120000000,0.457093,0.009874,0.493159
"9",121,8425,258,17760,473145,10833,505972,120000000,121000000,0.473145,0.010833,0.505972
"9",122,8403,308,17519,487734,13623,517302,121000000,122000000,0.487734,0.013623,0.517302
"9",123,8313,205,17649,449875,8487,491115,122000000,123000000,0.449875,0.008487,0.491115
"9",124,8453,232,17760,471295,10168,509423,123000000,124000000,0.471295,0.010168,0.509423
"9",125,8314,252,17653,456432,10832,494103,124000000,125000000,0.456432,0.010832,0.494103
"9",126,8308,264,17594,470545,11555,508037,125000000,126000000,0.470545,0.011555,0.508037
"9",127,8418,247,17726,462161,10072,498441,126000000,127000000,0.462161,0.010072,0.498441
"9",128,8439,267,17938,469495,11246,504914,127000000,128000000,0.469495,0.011246,0.504914
"9",129,8405,249,17730,476562,10604,516803,128000000,129000000,0.476562,0.010604,0.516803
"9",130,8285,213,17662,461461,8933,501197,129000000,130000000,0.461461,0.008933,0.501197
"9",131,8470,213,17963,465767,8646,501651,130000000,131000000,0.465767,0.008646,0.501651
"9",132,8452,221,17982,460618,9158,498224,131000000,132000000,0.460618,0.009158,0.498224
"9",133,8322,199,17787,458463,9458,497406,132000000,133000000,0.458463,0.009458,0.497406
"9",134,7060,182,14943,394575,7111,424276,133000000,134000000,0.394575,0.007111,0.424276
"9",135,8426,207,17974,458041,8304,500176,134000000,135000000,0.458041,0.008304,0.500176
"9",136,8331,197,17844,455180,8519,498002,135000000,136000000,0.45518,0.008519,0.498002
"9",137,8344,215,17551,473707,8475,509156,136000000,137000000,0.473707,0.008475,0.509156
"9",138,7835,170,16317,441770,7072,475774,137000000,138000000,0.44177,0.007072,0.475774
"9",139,8260,211,17429,468024,8115,506095,138000000,139000000,0.468024,0.008115,0.506095
"9",140,8102,221,16912,485623,8651,508495,139000000,140000000,0.485623,0.008651,0.508495
"9",141,7982,210,17206,464397,8250,499970,140000000,141000000,0.464397,0.00825,0.49997
"9",142,1259,43,2757,69351,1599,78185,141000000,141213431,0.069351,0.001599,0.078185
"X",1,6306,264,13675,373451,24093,403479,0,1000000,0.373451,0.024093,0.403479
"X",2,6329,197,14195,358532,10641,395930,1000000,2000000,0.358532,0.010641,0.39593
"X",3,7578,306,16229,422486,16619,460884,2000000,3000000,0.422486,0.016619,0.460884
"X",4,8128,321,17271,464444,21417,504416,3000000,4000000,0.464444,0.021417,0.504416
"X",5,8265,437,17324,503890,26153,527769,4000000,5000000,0.50389,0.026153,0.527769
"X",6,8349,433,17555,505762,23632,531263,5000000,6000000,0.505762,0.023632,0.531263
"X",7,8449,314,17641,477683,16386,512357,6000000,7000000,0.477683,0.016386,0.512357
"X",8,8141,312,16817,465626,14258,491542,7000000,8000000,0.465626,0.014258,0.491542
"X",9,8345,330,17711,496234,19666,524192,8000000,9000000,0.496234,0.019666,0.524192
"X",10,8320,240,17860,456094,9779,498352,9000000,10000000,0.456094,0.009779,0.498352
"X",11,8043,259,16790,451832,11311,485606,10000000,11000000,0.451832,0.011311,0.485606
"X",12,8348,302,17708,477506,12381,513772,11000000,12000000,0.477506,0.012381,0.513772
"X",13,8454,263,17732,478550,11994,510962,12000000,13000000,0.47855,0.011994,0.510962
"X",14,8454,267,17767,471139,11072,504600,13000000,14000000,0.471139,0.011072,0.5046
"X",15,8430,291,17561,476967,13473,512713,14000000,15000000,0.476967,0.013473,0.512713
"X",16,8511,305,17855,477746,13970,514940,15000000,16000000,0.477746,0.01397,0.51494
"X",17,8382,234,17645,469338,10207,508006,16000000,17000000,0.469338,0.010207,0.508006
"X",18,8295,229,17513,449260,9344,491677,17000000,18000000,0.44926,0.009344,0.491677
"X",19,8416,289,17940,469169,12207,505510,18000000,19000000,0.469169,0.012207,0.50551
"X",20,8356,257,17742,459398,11952,496408,19000000,20000000,0.459398,0.011952,0.496408
"X",21,8306,279,17666,471574,12768,511234,20000000,21000000,0.471574,0.012768,0.511234
"X",22,8407,283,17674,489860,12401,520999,21000000,22000000,0.48986,0.012401,0.520999
"X",23,8277,267,17538,468853,12459,507332,22000000,23000000,0.468853,0.012459,0.507332
"X",24,8335,240,17955,465153,10130,505620,23000000,24000000,0.465153,0.01013,0.50562
"X",25,8437,244,18029,469354,10104,505870,24000000,25000000,0.469354,0.010104,0.50587
"X",26,8240,257,17537,473891,12856,513457,25000000,26000000,0.473891,0.012856,0.513457
"X",27,8472,368,17731,511454,16945,535388,26000000,27000000,0.511454,0.016945,0.535388
"X",28,8398,376,17723,516128,19335,543563,27000000,28000000,0.516128,0.019335,0.543563
"X",29,8463,344,17749,507180,15491,533977,28000000,29000000,0.50718,0.015491,0.533977
"X",30,8509,332,17833,519684,15546,538889,29000000,30000000,0.519684,0.015546,0.538889
"X",31,8193,284,17339,478443,15438,510594,30000000,31000000,0.478443,0.015438,0.510594
"X",32,8551,297,17695,497784,13133,519824,31000000,32000000,0.497784,0.013133,0.519824
"X",33,8420,330,17694,525069,16281,541265,32000000,33000000,0.525069,0.016281,0.541265
"X",34,8338,321,17525,511332,15149,536607,33000000,34000000,0.511332,0.015149,0.536607
"X",35,8340,341,17521,498590,14790,532034,34000000,35000000,0.49859,0.01479,0.532034
"X",36,8418,308,17552,504403,16344,532846,35000000,36000000,0.504403,0.016344,0.532846
"X",37,8224,331,17488,493018,14552,526829,36000000,37000000,0.493018,0.014552,0.526829
"X",38,7914,281,16948,454905,12485,491956,37000000,38000000,0.454905,0.012485,0.491956
"X",39,8363,256,17813,469561,11029,513061,38000000,39000000,0.469561,0.011029,0.513061
"X",40,8184,209,17596,436107,8779,484415,39000000,40000000,0.436107,0.008779,0.484415
"X",41,8384,272,17917,457078,13039,500630,40000000,41000000,0.457078,0.013039,0.50063
"X",42,8414,287,17809,481061,12379,513206,41000000,42000000,0.481061,0.012379,0.513206
"X",43,8294,251,17681,461572,10257,506486,42000000,43000000,0.461572,0.010257,0.506486
"X",44,8377,277,17754,468894,11170,509570,43000000,44000000,0.468894,0.01117,0.50957
"X",45,8400,267,17830,472870,13298,507475,44000000,45000000,0.47287,0.013298,0.507475
"X",46,8212,219,17580,447751,9975,502473,45000000,46000000,0.447751,0.009975,0.502473
"X",47,8389,241,17910,464388,12240,502995,46000000,47000000,0.464388,0.01224,0.502995
"X",48,8127,227,17520,443099,10143,484974,47000000,48000000,0.443099,0.010143,0.484974
"X",49,8025,209,17557,429663,8732,478304,48000000,49000000,0.429663,0.008732,0.478304
"X",50,7467,212,16297,410771,11054,455099,49000000,50000000,0.410771,0.011054,0.455099
"X",51,8042,216,17051,436731,9361,482657,50000000,51000000,0.436731,0.009361,0.482657
